,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
81,Ghana,GHA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.843999999999994,46.28,46.696999999999996,47.093999999999994,47.47,47.824,48.156000000000006,48.468999999999994,48.768,49.056000000000004,49.339,49.623000000000005,49.911,50.20399999999999,50.505,50.809,51.11,51.405,51.693000000000005,51.977,52.268,52.575,52.907,53.272,53.67,54.111000000000004,54.605,55.14,55.696999999999996,56.251000000000005,56.755,57.16,57.43899999999999,57.583,57.598,57.507,57.347,57.17100000000001,57.032,56.961999999999996,56.994,57.147,57.41,57.761,58.187,58.666000000000004,59.167,59.663000000000004,60.128,60.55,60.924
82,Gibraltar,GIB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Guinea,GIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,34.89,35.086,35.266,35.431999999999995,35.588,35.74,35.891,36.048,36.222,36.421,36.656,36.933,37.255,37.623000000000005,38.039,38.498000000000005,38.993,39.516999999999996,40.068000000000005,40.65,41.278999999999996,41.977,42.753,43.607,44.522,45.482,46.463,47.434,48.358999999999995,49.208,49.949,50.556999999999995,51.032,51.381,51.61,51.717,51.701,51.592,51.434,51.273,51.181000000000004,51.229,51.451,51.858999999999995,52.443999999999996,53.17,53.972,54.775,55.521,56.185,56.765
84,"Gambia, The",GMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,32.035,32.317,32.650999999999996,33.05,33.523,34.076,34.711,35.417,36.178000000000004,36.985,37.824,38.685,39.556,40.429,41.293,42.146,42.989,43.827,44.66,45.483000000000004,46.293,47.086999999999996,47.86,48.603,49.308,49.958,50.537,51.042,51.476000000000006,51.849,52.176,52.481,52.786,53.11,53.461000000000006,53.843999999999994,54.254,54.676,55.097,55.513000000000005,55.924,56.32899999999999,56.732,57.132,57.527,57.913999999999994,58.288999999999994,58.648,58.99100000000001,59.316,59.622
85,Guinea-Bissau,GNB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,37.854,38.157,38.481,38.828,39.195,39.58,39.975,40.372,40.766999999999996,41.155,41.538000000000004,41.917,42.295,42.678999999999995,43.068000000000005,43.465,43.873000000000005,44.292,44.717,45.146,45.568999999999996,45.979,46.369,46.736999999999995,47.083999999999996,47.413999999999994,47.733999999999995,48.053999999999995,48.381,48.718,49.071000000000005,49.441,49.825,50.213,50.599,50.968999999999994,51.306000000000004,51.604,51.86,52.07899999999999,52.27,52.45,52.636,52.845,53.083999999999996,53.357,53.663000000000004,53.99100000000001,54.333,54.687,55.05
86,Equatorial Guinea,GNQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,36.74,37.041,37.342,37.641999999999996,37.942,38.242,38.542,38.842,39.141999999999996,39.443000000000005,39.738,40.019,40.288000000000004,40.55,40.818000000000005,41.122,41.493,41.95,42.493,43.111000000000004,43.772,44.434,45.053999999999995,45.604,46.074,46.468999999999994,46.81,47.135,47.473,47.838,48.239,48.677,49.141999999999996,49.62,50.104,50.588,51.062,51.521,51.958999999999996,52.371,52.751999999999995,53.099,53.415,53.708999999999996,53.986999999999995,54.262,54.55,54.858000000000004,55.19,55.543,55.908
87,Greece,GRC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.1639024390244,68.5486341463415,68.8922682926829,69.1857073170732,69.4294390243902,69.638,69.8374634146341,70.0524634146342,70.3025609756098,70.5892926829268,70.90363414634149,71.2265609756098,71.535,71.81485365853659,72.06463414634149,72.2937073170732,72.51956097560979,72.7616585365854,73.0310731707317,73.3293658536585,73.6471463414634,73.96948780487809,74.279,74.5658536585366,74.8291219512195,75.078512195122,75.3297073170732,75.5981463414634,75.891243902439,76.6878048780488,76.9390243902439,77.1365853658537,77.3829268292683,77.390243902439,77.6390243902439,77.5853658536585,77.68536585365851,78.1365853658537,77.8390243902439,77.9878048780488,77.8878048780488,78.3878048780488,78.64146341463409,78.84146341463409,79.0390243902439,79.2390243902439,79.4390243902439,79.4390243902439,79.9390243902439,80.1878048780488,80.3878048780488
88,Grenada,GRD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.068000000000005,60.503,60.924,61.331,61.725,62.107,62.477,62.835,63.181000000000004,63.516999999999996,63.843,64.158,64.462,64.755,65.038,65.312,65.577,65.833,66.081,66.322,66.557,66.78699999999999,67.012,67.233,67.449,67.66,67.86399999999999,68.06,68.247,68.42699999999999,68.6,68.765,68.925,69.083,69.241,69.402,69.57,69.748,69.934,70.131,70.337,70.551,70.77,70.991,71.21300000000001,71.438,71.667,71.903,72.142,72.383,72.618
89,Greenland,GRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,63.4146341463415,63.9548780487805,63.449756097561,63.0748780487805,63.1926829268293,63.3,63.4665853658537,63.833658536585396,64.2487804878049,64.65414634146339,64.5824390243903,64.6675609756098,65.0682926829268,65.0317073170732,65.1960975609756,65.5853658536585,65.9009756097561,65.6441463414634,65.7673170731707,65.79804878048779,66.1570731707317,66.4034146341464,66.9634146341463,67.6078048780488,68.1626829268293,68.4353658536586,68.8068292682927,69.2207317073171,69.5192682926829,69.9826829268293,70.2134146341463,70.4678048780488,70.85707317073171
90,Guatemala,GTM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.702,47.218999999999994,47.75,48.295,48.856,49.434,50.032,50.646,51.266999999999996,51.888999999999996,52.501000000000005,53.091,53.652,54.181000000000004,54.676,55.14,55.577,56.0,56.418,56.84,57.272,57.718999999999994,58.183,58.661,59.153999999999996,59.661,60.176,60.693999999999996,61.214,61.735,62.261,62.799,63.352,63.92100000000001,64.502,65.09,65.678,66.257,66.817,67.351,67.84899999999999,68.304,68.717,69.092,69.437,69.763,70.085,70.415,70.76,71.122,71.494
91,Guam,GUM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.97,61.481,61.986000000000004,62.482,62.968,63.443000000000005,63.907,64.361,64.805,65.23899999999999,65.66199999999999,66.074,66.473,66.86,67.235,67.59899999999999,67.95100000000001,68.292,68.624,68.947,69.262,69.567,69.86399999999999,70.15100000000001,70.431,70.70100000000001,70.96,71.209,71.45,71.687,71.925,72.167,72.42,72.685,72.967,73.267,73.589,73.93,74.283,74.646,75.01,75.369,75.715,76.047,76.362,76.663,76.956,77.249,77.543,77.84,78.134
92,Guyana,GUY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.26,60.441,60.623000000000005,60.805,60.983999999999995,61.157,61.317,61.461999999999996,61.588,61.696999999999996,61.788999999999994,61.868,61.938,62.005,62.071999999999996,62.14,62.211000000000006,62.283,62.355,62.427,62.498000000000005,62.565,62.626000000000005,62.684,62.74100000000001,62.801,62.869,62.95,63.04600000000001,63.159,63.29,63.438,63.6,63.77,63.946000000000005,64.122,64.297,64.46600000000001,64.63,64.785,64.93,65.065,65.192,65.313,65.428,65.538,65.642,65.741,65.836,65.929,66.02199999999999
93,High income,HIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.4973559010099,68.88206673211221,68.8615234464044,69.07611196191189,69.4818620036627,69.595234842916,69.8644439655455,70.0949413393883,70.0393874060423,70.2444833639871,70.5760291501914,70.85804250858001,71.15287088361859,71.3239944521604,71.73737004820791,72.0841376044631,72.34272883301959,72.69645500140429,72.8529193120141,73.1797806511542,73.2058846258104,73.5636073610341,73.89316349842359,73.99596037624609,74.27979032835201,74.4000448556285,74.64664780576159,74.91890355052941,75.03301515838679,75.2806339080461,75.44226996177521,75.61623375558601,75.87265289646142,75.95416642859391,76.2400571268355,76.3029909019122,76.67753670885641,77.0123429483261,77.195245555023,77.33748528454001,77.6179767214086,77.914440019146,78.0502611633663,78.1771107298557,78.5917674132963,78.6854755195399,78.98739972226541,79.2223886483211,79.3663486396233,79.6425311464412,79.81886243776509
94,"Hong Kong SAR, China",HKG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.9616829268293,67.548756097561,68.1059756097561,68.6258536585366,69.1043658536585,69.5428780487805,69.9462195121951,70.3257804878049,70.6905365853659,71.0445609756098,71.38651219512201,71.4585365853659,71.45609756097559,72.109756097561,72.6121951219512,73.36829268292679,72.819512195122,73.319512195122,73.57560975609759,73.6731707317073,74.6731707317073,75.3243902439025,75.4292682926829,75.2756097560976,76.0292682926829,76.4341463414634,76.68536585365851,76.8829268292683,77.08292682926829,77.0292682926829,77.38048780487809,77.8829268292683,77.6780487804878,78.0317073170732,78.5292682926829,78.6829268292683,79.62682926829271,80.12682926829271,80.13170731707321,80.3829268292683,80.87804878048779,81.42439024390251,81.4268292682927,81.37804878048779,81.82926829268291,81.62926829268291,82.37560975609759,82.3268292682927,82.37560975609759,82.7756097560976,82.9780487804878
95,Honduras,HND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.273999999999994,46.953,47.625,48.285,48.926,49.548,50.151,50.742,51.33,51.92100000000001,52.523,53.14,53.778999999999996,54.44,55.125,55.833999999999996,56.567,57.318000000000005,58.08,58.851000000000006,59.632,60.428000000000004,61.236000000000004,62.051,62.858999999999995,63.643,64.382,65.063,65.679,66.23,66.725,67.18,67.616,68.047,68.476,68.898,69.301,69.672,70.001,70.288,70.53699999999999,70.756,70.957,71.15,71.34100000000001,71.532,71.72399999999999,71.911,72.093,72.27,72.446
96,Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,39.574592328929796,40.009320064289604,40.4364929513784,40.8547463212236,41.2643779943996,41.667383355312,42.0672801617187,42.4674861479064,42.870561243517606,43.2767440481637,43.686620411046704,44.0996747825174,44.5128780484762,44.9215579611752,45.3230031706981,45.711800563560104,46.083007644939,46.4361444166829,46.7726047103793,47.09463444464029,47.407337629646705,47.7163305042426,48.02423511741771,48.329854804776204,48.62831812946239,48.90624851398189,49.1462698078047,49.337452276975895,49.477349250193704,49.578406152763904,49.663276489129494,49.7609479692103,49.8924230696314,50.0638778972896,50.2667207194717,50.496390039359795,50.755021247496,51.0479766094823,51.381181476026896,51.76209004799811,52.20119216247729,52.709742887937004,53.2893725907225,53.9343625718801,54.633296186588,55.3705458777032,56.1291451021547,56.8885578323868,57.6298179232254,58.3381248482459,59.0015934153104
97,Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.6086585365854,65.015512195122,65.408243902439,65.7878780487805,66.1544390243903,66.51204878048779,66.8627804878049,67.2087317073171,67.5489268292683,67.88136585365851,68.20048780487811,68.5016341463415,68.7787317073171,69.029243902439,69.2527073170732,70.00195121951221,70.4553658536585,70.7443902439024,70.53878048780491,70.4273170731707,70.1753658536586,70.3443902439025,70.4826829268293,70.2748780487805,70.2185365853659,70.88609756097559,71.4190243902439,71.47024390243901,71.4882926829268,71.84463414634149,72.17048780487809,72.1853658536586,71.2414634146342,71.5224390243903,71.8034146341464,72.0843902439024,72.3653658536585,72.4951219512195,72.3170731707317,72.64195121951221,72.8078048780488,74.5129268292683,74.7173170731707,74.61390243902441,75.520243902439,75.2446341463415,75.8368292682927,75.70560975609759,75.9121951219512,76.1682926829268,76.4756097560976
98,Haiti,HTI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.113,42.696999999999996,43.277,43.849,44.412,44.955,45.472,45.955,46.405,46.823,47.215,47.592,47.965,48.341,48.723,49.107,49.485,49.849,50.196000000000005,50.527,50.852,51.181999999999995,51.527,51.891999999999996,52.278999999999996,52.68,53.088,53.492,53.881,54.253,54.608999999999995,54.95399999999999,55.29600000000001,55.638999999999996,55.981,56.316,56.635,56.933,57.208999999999996,57.467,57.716,57.968999999999994,58.239,58.535,58.86,59.218999999999994,59.61,60.023,60.448,60.876000000000005,61.29600000000001
99,Hungary,HUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.0031707317073,68.9360975609756,67.86585365853661,68.8741463414634,69.38097560975609,69.0712195121951,69.8224390243902,69.4070731707317,69.230243902439,69.31463414634149,69.1646341463415,69.0524390243903,69.6646341463415,69.51804878048779,69.24804878048779,69.29,69.5731707317073,69.8480487804878,69.3939024390244,69.6153658536585,69.0617073170732,69.1392682926829,69.3578048780488,68.9736585365854,69.0258536585366,68.9721951219512,69.1734146341463,69.6512195121951,70.0234146341463,69.4617073170732,69.3156097560976,69.3770731707317,69.1170731707317,69.1012195121951,69.469756097561,69.7917073170732,70.3287804878049,70.7024390243902,70.5578048780488,70.6770731707317,71.2463414634146,72.24878048780491,72.3487804878049,72.3,72.64878048780491,72.64878048780491,73.0975609756098,73.1512195121951,73.7024390243903,73.9048780487805,74.2073170731707
100,IBRD only,IBD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.6739844606937,49.198106900789,49.8015981021439,50.54536700384929,51.415479110862506,52.392934145644396,53.411169626142595,54.4135153338073,55.381534367755606,56.2418935127751,57.039386023016995,57.7419253756921,58.3874171929171,58.99813994237449,59.589218394338,60.1059384651878,60.620140962606705,61.0941726191339,61.5368144637006,61.93235910006,62.300528576784004,62.6697391090185,63.0208183634608,63.329311948998395,63.6132175028954,63.94155205536121,64.3156467625678,64.61745904577799,64.9098102312739,65.1759348179731,65.4348064349184,65.6820290267636,65.8842652628587,66.0718971059633,66.3234807471731,66.6106592541747,66.9501988897496,67.30788768336521,67.6429846935628,67.9313546829521,68.246523534227,68.5718015423471,68.8753859179247,69.17884516782229,69.4950559004312,69.7834647484858,70.1111440995685,70.4218320768217,70.7110365745732,71.0226429777427,71.30433668064529
101,IDA & IBRD total,IBT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.5501691614769,48.065010967626705,48.6513039316772,49.3584754856059,50.1682552357829,51.0630539956001,51.9860211042562,52.886834351762,53.750853598499404,54.519023970982296,55.2307378308688,55.862996420843004,56.4490345962289,57.009875081223896,57.5584020600194,58.049384104351795,58.5423357290382,59.003986156386496,59.439652190451405,59.834223433831205,60.201991708003504,60.56841585386311,60.914848409022795,61.2217868146369,61.5036801986098,61.8157425773099,62.1577924416375,62.434199289994204,62.69491052858071,62.9301467042935,63.153424181247104,63.3691775469011,63.5406720835664,63.705862682197505,63.9247316147596,64.1758782075901,64.4727964253665,64.7917806917008,65.0882908083485,65.3574755620972,65.65745665324529,65.97033581614029,66.2754660197879,66.5909549880344,66.92552162612971,67.2458738980865,67.6017526214248,67.9466175706133,68.273725270177,68.6140729421854,68.9242670462198
102,IDA total,IDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.9212242001905,42.4645743994123,43.0061325030828,43.5443292958772,44.0749712514859,44.5853863437671,45.061270705992,45.4944557108246,45.882164372469205,46.2288253387772,46.547978740558904,46.859675265936204,47.183744484833205,47.534896245094394,47.920507717104904,48.3451998990635,48.8071585991029,49.291533565676495,49.7797231458129,50.255769604614294,50.70897979254811,51.1707091355689,51.57691813007771,51.957111546057995,52.315797395885106,52.6433273408013,52.9325728710091,53.1857089804101,53.3975905914568,53.5946330513632,53.7682180162824,53.9383075121834,54.1159920782271,54.3020456789244,54.502875151645405,54.7239222879373,54.967535074434096,55.229816447985,55.507938374960496,55.815701763268606,56.1575725727396,56.543087193497,56.9738257988915,57.45004786440639,57.965696834671,58.5104302228063,59.0742548636574,59.6441395431514,60.204015909007204,60.741829003023994,61.2473614036301
103,IDA blend,IDB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.605100572378,44.2637808568109,44.901587319561,45.516270553341705,46.1077158416197,46.6769378748674,47.226525330815,47.7611624216094,48.28233870787329,48.7903665985118,49.2844584219135,49.7633739406993,50.2254159441255,50.6710334948763,51.098692099714796,51.5136599151518,51.9194412314605,52.31851764449,52.71140112040529,53.09507393732739,53.463433423758296,53.8086507421544,54.1283850536744,54.3978918820275,54.6307298577913,54.8166176643359,54.95613054488379,55.0596059306037,55.120750395962496,55.159513921065795,55.1753610963541,55.1637978697254,55.1393993360101,55.09474180664579,55.0522582615816,55.019403081076796,55.006408708900004,55.023022476053,55.0630210757405,55.146346680983,55.2883116743184,55.4967969697752,55.7761561243175,56.110331337808105,56.505315854242,56.9488478444814,57.432144695359995,57.939244311125606,58.452292316850006,58.957410458655005,59.447070188261996
104,Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.651,49.281000000000006,49.897,50.498999999999995,51.09,51.672,52.248999999999995,52.824,53.397,53.968,54.537,55.1,55.655,56.196999999999996,56.726000000000006,57.24,57.742,58.23,58.707,59.17100000000001,59.618,60.045,60.451,60.836000000000006,61.203,61.555,61.898999999999994,62.24100000000001,62.583,62.928999999999995,63.281000000000006,63.638000000000005,63.998000000000005,64.35300000000001,64.70100000000001,65.032,65.339,65.617,65.866,66.087,66.285,66.467,66.643,66.82,67.002,67.191,67.38600000000001,67.581,67.775,67.964,68.15
105,IDA only,IDX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.118581518294796,41.6074466038935,42.103379808829104,42.6052708370317,43.1071753092665,43.5899810852049,44.031431776422004,44.417121422124204,44.741983659757004,45.011937874816105,45.246906466591206,45.476881992176104,45.7319917657709,46.0337544044787,46.3940447611685,46.817505814698706,47.3000839698179,47.81896745207129,48.346663505627,48.861235863034494,49.3498830935794,49.8680531634003,50.311412869954005,50.7423580545316,51.1596515534885,51.5544315699467,51.9156924552097,52.2413611470663,52.527555852302896,52.803526139751206,53.056515194934995,53.318999137112506,53.5994294474304,53.90277705514879,54.226746995637505,54.5757169412624,54.948068992462396,55.333246560785504,55.73014701680471,56.149435592754,56.5901722997632,57.06263652277121,57.5671991546249,58.1120524530965,58.6857690872772,59.279102699033096,59.8815935284557,60.481788517417,61.06453132469561,61.618607225928706,62.1330487989925
106,Isle of Man,IMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5292682926829,,,,,,,,77.9658536585366,,,,,,,,
107,India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.174,41.794,42.42100000000001,43.056999999999995,43.702,44.356,45.02,45.691,46.36600000000001,47.043,47.721000000000004,48.398999999999994,49.075,49.746,50.405,51.047,51.665,52.257,52.818999999999996,53.349,53.842,54.295,54.711000000000006,55.099,55.468,55.83,56.201,56.589,57.003,57.445,57.915,58.409,58.915,59.42100000000001,59.92100000000001,60.408,60.876999999999995,61.327,61.761,62.178999999999995,62.582,62.977,63.368,63.75899999999999,64.154,64.556,64.96600000000001,65.383,65.80199999999999,66.219,66.625
108,Not classified,INX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.796512195122,69.9782682926829,70.13407317073171,70.2729268292683,70.4012926829268,70.5231463414634,70.6384390243903,70.74514634146341,70.84429268292679,70.9378780487805,71.0314390243903,71.12853658536591,71.23224390243901,71.3455609756098,71.4720243902439,71.61660975609759,71.78278048780491,71.969,72.17373170731709,72.3934634146342,72.623243902439,72.85609756097558,73.0880731707317,73.3136829268293,73.5314634146342,73.7423658536585,73.9514146341463,74.1625365853659,74.3777073170732,74.59590243902441,74.80909756097559,75.0052682926829,75.18095121951221,75.3361219512195,75.4768048780488,75.6175609756098,75.8317073170732,75.98536585365859,76.1804878048781,76.08292682926829,76.5365853658537,77.1341463414634,77.6341463414634,78.1390243902439,78.5390243902439,78.94390243902441,79.2414634146342,79.64146341463409,80.0951219512195,80.19024390243901,80.74390243902441
110,"Iran, Islamic Rep.",IRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.946999999999996,45.512,46.07,46.622,47.173,47.73,48.3,48.888999999999996,49.505,50.15,50.856,51.662,52.56100000000001,53.513999999999996,54.463,55.265,55.744,55.826,55.513000000000005,54.88,54.111000000000004,53.452,53.128,53.293,53.995,55.213,56.846000000000004,58.683,60.528,62.275,63.828,65.131,66.209,67.094,67.791,68.32600000000001,68.741,69.092,69.428,69.775,70.14399999999999,70.52600000000001,70.899,71.249,71.582,71.91199999999999,72.259,72.635,73.044,73.48100000000001,73.932
111,Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.022,49.222,50.409,51.58,52.73,53.839,54.885,55.85,56.723,57.5,58.199,58.849,59.47,60.062,60.611000000000004,61.04600000000001,61.276,61.263000000000005,61.018,60.598,60.126999999999995,59.766000000000005,59.647,59.85,60.393,61.236000000000004,62.285,63.393,64.436,65.354,66.118,66.735,67.256,67.722,68.134,68.48899999999999,68.77600000000001,68.987,69.122,69.183,69.169,69.081,68.932,68.742,68.53699999999999,68.35,68.217,68.156,68.17699999999999,68.283,68.465
112,Iceland,ISL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.4231707317073,73.50341463414641,73.7219512195122,73.0429268292683,73.5417073170732,73.86878048780491,73.30048780487809,73.7831707317073,74.0058536585366,73.77634146341471,73.93390243902441,73.5704878048781,74.4558536585366,74.4509756097561,74.5117073170732,75.5787804878049,76.9721951219512,76.37365853658541,76.6492682926829,76.7731707317073,76.8465853658537,76.5214634146341,77.0378048780488,76.84560975609759,77.5765853658537,77.60243902439029,77.9907317073171,77.3390243902439,77.08292682926829,78.1409756097561,78.03634146341459,77.9919512195122,78.760243902439,78.9346341463415,79.24707317073171,77.98439024390241,78.7778048780488,78.8853658536585,79.60243902439029,79.35121951219509,79.65365853658541,80.69024390243901,80.5024390243903,80.9634146341464,80.9975609756098,81.5024390243902,81.15853658536591,81.45365853658541,81.609756097561,81.75121951219509,81.89756097560979
113,Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,72.0065853658537,72.1121951219512,,,,72.2856097560976,71.509756097561,71.0565853658537,70.97048780487809,71.2134146341463,71.7190243902439,71.07804878048779,71.69341463414641,71.66170731707321,72.0451219512195,72.95609756097559,72.9585365853659,73.2073170731707,73.5073170731707,73.87560975609759,74.2609756097561,74.109756097561,74.4585365853658,74.8073170731707,75.2073170731707,74.95609756097559,75.2585365853659,74.4365853658537,76.3073170731707,76.6073170731707,76.7585365853659,76.5048780487805,77.15365853658541,77.40243902439029,77.4512195121951,78.10487804878049,78.0,78.14878048780491,78.65853658536591,78.95365853658541,79.4073170731707,79.4512195121951,79.64878048780491,80.14634146341459,80.1512195121951,80.5536585365854,80.5048780487805,80.9512195121951,81.4048780487805,81.60243902439029
114,Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.1239024390244,69.760243902439,69.149756097561,69.24804878048779,70.3117073170732,70.1717073170732,70.92609756097559,70.9565853658537,70.78,70.81195121951221,71.55878048780491,71.8068292682927,72.0753658536586,72.0263414634146,72.7343902439025,72.6473170731708,72.9919512195122,73.3646341463415,73.6931707317073,74.0026829268293,73.9431707317073,74.35390243902441,74.81463414634149,74.640243902439,75.38951219512201,75.4707317073171,75.7707317073171,76.21951219512201,76.37073170731709,76.819512195122,76.9707317073171,77.0195121951219,77.41951219512201,77.7219512195122,77.92195121951221,78.17073170731709,78.5219512195122,78.8243902439024,78.9756097560976,79.42439024390241,79.7780487804878,80.12682926829271,80.2292682926829,79.9829268292683,80.78048780487809,80.78292682926829,81.28292682926829,81.4341463414634,81.48536585365859,81.6365853658537,82.0365853658537
115,Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.387,64.96,65.484,65.962,66.396,66.789,67.14399999999999,67.46600000000001,67.763,68.045,68.324,68.609,68.907,69.219,69.546,69.885,70.235,70.583,70.919,71.23100000000001,71.509,71.73899999999999,71.92,72.05199999999999,72.135,72.175,72.179,72.16,72.12899999999999,72.096,72.065,72.039,72.015,71.99600000000001,71.986,71.99,72.01100000000001,72.05199999999999,72.116,72.205,72.327,72.487,72.683,72.911,73.167,73.446,73.73899999999999,74.038,74.334,74.619,74.883
116,Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.651,53.438,54.22,54.995,55.765,56.526,57.278999999999996,58.022,58.751999999999995,59.468,60.17100000000001,60.864,61.545,62.215,62.869,63.501999999999995,64.108,64.683,65.22399999999999,65.73100000000001,66.207,66.656,67.086,67.5,67.899,68.283,68.649,68.992,69.311,69.604,69.872,70.113,70.331,70.529,70.712,70.885,71.053,71.219,71.38600000000001,71.556,71.73,71.907,72.083,72.256,72.42699999999999,72.594,72.76,72.92399999999999,73.087,73.25,73.41199999999999
117,Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.6660975609756,68.31,68.5948780487805,69.65804878048779,70.1324390243903,70.20195121951221,70.9865853658537,71.2765853658537,71.61121951219509,71.83878048780491,71.950243902439,72.8829268292683,73.5065853658537,73.7575609756097,74.39390243902442,75.0573170731707,75.45682926829271,75.8982926829268,76.0382926829268,76.3375609756098,76.0917073170732,76.4143902439025,76.92292682926829,76.9614634146342,77.3653658536585,77.650487804878,78.06463414634149,78.48365853658541,78.3992682926829,78.8180487804878,78.8368292682927,79.1007317073171,79.1539024390244,79.29365853658541,79.68707317073171,79.5363414634147,80.200243902439,80.4241463414634,80.5014634146342,80.5707317073171,81.07609756097558,81.41707317073171,81.5634146341463,81.76,82.030243902439,81.9251219512195,82.3219512195122,82.5070731707317,82.5875609756098,82.9314634146342,82.8426829268293
118,Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.3675853658537,58.7815853658537,59.19907317073171,59.618560975609796,60.036048780487796,60.4490243902439,60.852,61.2394878048781,61.6089756097561,61.9564634146342,62.2764634146342,62.5649512195122,62.82495121951221,63.0604390243902,63.27992682926829,63.492365853658505,63.709756097561,63.9405853658537,64.1919024390244,64.46673170731711,66.6243902439025,66.70609756097559,66.7878048780488,67.6621951219512,68.5365853658537,68.5365853658537,68.91341463414629,69.290243902439,68.8487804878049,68.290243902439,68.33658536585371,67.9829268292683,67.7317073170732,66.7268292682927,65.6731707317073,64.91951219512201,64.109756097561,64.4634146341463,64.5609756097561,65.519512195122,65.5170731707317,65.7682926829268,65.9682926829268,65.86585365853661,65.8878048780488,65.909756097561,66.1609756097561,66.5048780487805,67.0219512195122,68.42926829268289,68.29536585365851
119,Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.348,46.997,47.635,48.251000000000005,48.841,49.409,49.961999999999996,50.513999999999996,51.074,51.644,52.222,52.803000000000004,53.379,53.945,54.497,55.042,55.592,56.148,56.705,57.247,57.757,58.211000000000006,58.588,58.869,59.038999999999994,59.082,58.994,58.783,58.465,58.05,57.536,56.918,56.211999999999996,55.449,54.669,53.911,53.205,52.589,52.106,51.805,51.751000000000005,52.004,52.565,53.413000000000004,54.513000000000005,55.818999999999996,57.271,58.784,60.275,61.68,62.93600000000001
